geo_code1,geo_code2,geo_name1,geo_name2,lad11cd1,lad11cd2,lad_name1,lad_name2,all,bicycle,foot,car_driver,car_passenger,train,light_rail,bus,taxi,motorbike,other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,govtarget_sldeath_heat,govtarget_slvalue_heat,govtarget_sideath_heat,govtarget_sivalue_heat,gendereq_sldeath_heat,gendereq_slvalue_heat,gendereq_sideath_heat,gendereq_sivalue_heat,dutch_sldeath_heat,dutch_slvalue_heat,dutch_sideath_heat,dutch_sivalue_heat,ebike_sldeath_heat,ebike_slvalue_heat,ebike_sideath_heat,ebike_sivalue_heat,govtarget_slco2,govtarget_sico2,gendereq_slco2,gendereq_sico2,dutch_slco2,dutch_sico2,ebike_slco2,ebike_sico2,e_dist_km,rf_dist_km,rq_dist_km,dist_rf_e,dist_rq_rf,rf_avslope_perc,rq_avslope_perc,rf_time_min,rq_time_min
E02003019,E02003037,Bristol 008,Bristol 026,E06000023,E06000023,"Bristol, City of","Bristol, City of",71,6,1,38,0,13,0,11,0,2,0,7.45,1.45,0.976,-0.0236,37.15,-0.851,9.3,3.3,1,0,36.16,-1.84,9.34,3.34,1,0,36.14,-1.86,20.05,14.05,0.828,-0.172,29.86,-8.14,-0.00274,5076,-5.39e-4,999,-0.00295,5473,-7.53e-4,1396,-0.00399,7395,-0.00179,3318,-0.00687,12745,-0.00467,8668,-1623,-309,-1984,-670,-1991,-677,-4274,-2960,5.59,7.15,7.54,1.28,1.05,4.04,4.36,35.65,42.25
E02003019,E02003040,Bristol 008,Bristol 029,E06000023,E06000023,"Bristol, City of","Bristol, City of",52,1,0,40,2,5,0,1,0,3,0,1.83,0.832,0,0,39.34,-0.656,4.25,3.25,0,0,36.75,-3.25,4.16,3.16,0,0,37.72,-2.28,10.12,9.12,0,0,33.02,-6.98,-0.00108,2002,-4.91e-4,909,-0.00174,3226,-0.00115,2133,-0.00315,5836,-0.00256,4743,-0.00543,10076,-0.00484,8983,-933,-369,-2400,-1836,-1851,-1287,-4506,-3942,9.45,11.1,12.18,1.18,1.1,3.19,3.66,54.38,64.87
E02003019,E02003043,Bristol 008,Bristol 032,E06000023,E06000023,"Bristol, City of","Bristol, City of",371,23,18,135,24,32,2,133,1,3,0,29.8,6.8,17.65,-0.353,132.36,-2.64,51.96,28.96,16.58,-1.42,124,-11,39.86,16.86,17.16,-0.836,128.56,-6.44,90.97,67.97,14.51,-3.49,108.72,-26.28,-0.0129,23881,-0.00294,5459,-0.0175,32418,-0.00754,13996,-0.0202,37510,-0.0103,19088,-0.0354,65634,-0.0254,47212,-5137,-1161,-8819,-4843,-6809,-2833,-15545,-11569,6.88,8.65,9.35,1.26,1.08,3.77,6.18,40.75,53.33
E02003019,E02003046,Bristol 008,Bristol 035,E06000023,E06000023,"Bristol, City of","Bristol, City of",82,1,6,64,5,4,0,0,0,1,1,2.09,1.09,5.92,-0.0809,63.14,-0.865,1.23,0.229,5.98,-0.0158,63.8,-0.198,4.89,3.89,5.71,-0.293,60.99,-3.01,13.09,12.09,5.1,-0.9,54.51,-9.49,-0.00134,2493,-7.01e-4,1299,-7.32e-4,1358,-8.85e-5,164,-0.00405,7516,-0.00341,6322,-0.00735,13638,-0.00671,12444,-1123,-562,-689,-128,-2518,-1957,-6741,-6180,10.37,12.8,13.66,1.23,1.07,3.09,5.54,59.88,84.87
E02003019,E02003047,Bristol 008,Bristol 036,E06000023,E06000023,"Bristol, City of","Bristol, City of",75,4,4,53,10,0,0,2,0,2,0,4.51,0.508,3.97,-0.0287,52.62,-0.379,6.69,2.69,3.83,-0.167,50.96,-2.04,4,0,4,0,53,0,12.54,8.54,3.52,-0.477,46.63,-6.37,-0.00196,3634,-2.21e-4,409,-0.00244,4518,-6.97e-4,1293,-0.00174,3225,0,0,-0.00495,9177,-0.00321,5952,-1500,-167,-2238,-905,-1333,0,-4168,-2835,7.25,8.75,8.72,1.21,0.997,6.69,7.44,51.35,55.85
E02003019,E02003050,Bristol 008,Bristol 039,E06000023,E06000023,"Bristol, City of","Bristol, City of",95,7,5,69,6,0,0,8,0,0,0,7.6,0.6,4.97,-0.0341,68.53,-0.47,8.89,1.89,4.88,-0.117,67.57,-1.43,7,0,5,0,69,0,13.81,6.81,4.62,-0.382,63.63,-5.37,-0.00388,7203,-3.07e-4,569,-0.00415,7703,-5.77e-4,1069,-0.00358,6634,0,0,-0.0066,12243,-0.00302,5609,-3069,-243,-3564,-738,-2826,0,-5607,-2781,8.03,10.19,10.64,1.27,1.04,6.32,6.48,56.68,62.45
E02003019,E02003052,Bristol 008,Bristol 041,E06000023,E06000023,"Bristol, City of","Bristol, City of",68,2,2,52,6,0,0,3,0,3,0,2.46,0.461,1.99,-0.0139,51.64,-0.363,2.74,0.739,1.96,-0.0379,51.45,-0.55,2.65,0.65,1.97,-0.0287,51.51,-0.493,10.56,8.56,1.73,-0.267,45.28,-6.72,-0.00123,2287,-2.3e-4,426,-0.00122,2263,-2.17e-4,402,-0.00145,2697,-4.51e-4,836,-0.00477,8844,-0.00376,6983,-965,-178,-1058,-271,-1030,-243,-4106,-3319,7.62,9.7,9.26,1.27,0.954,6.31,7.84,52.92,58.53
E02003019,E02003056,Bristol 008,Bristol 045,E06000023,E06000023,"Bristol, City of","Bristol, City of",62,0,0,57,2,0,0,3,0,0,0,0.351,0.351,0,0,56.68,-0.323,0,0,0,0,57,0,1.7,1.7,0,0,55.44,-1.56,7.39,7.39,0,0,50.2,-6.8,-2.26e-4,419,-2.26e-4,419,0,0,0,0,-0.0015,2786,-0.0015,2786,-0.00429,7965,-0.00429,7965,-198,-198,0,0,-962,-962,-4199,-4199,9.58,12.14,12.65,1.27,1.04,5.9,5.84,68.25,75.1
E02003019,E02003057,Bristol 008,Bristol 046,E06000023,E06000023,"Bristol, City of","Bristol, City of",78,2,2,61,5,0,0,3,1,3,1,2.43,0.426,1.99,-0.0113,60.66,-0.342,3.69,1.69,1.93,-0.073,59.65,-1.35,2.52,0.521,1.99,-0.0093,60.58,-0.419,9.27,7.27,1.82,-0.178,55.16,-5.84,-0.0015,2789,-2.65e-4,492,-0.0018600000000000001,3453,-6.24e-4,1156,-0.00169,3129,-4.49e-4,832,-0.00527,9779,-0.00403,7482,-1185,-207,-1804,-826,-1233,-255,-4539,-3561,8.67,12,13.55,1.38,1.13,6.07,5.49,69.03,80.95
E02003019,E02003058,Bristol 008,Bristol 047,E06000023,E06000023,"Bristol, City of","Bristol, City of",71,1,2,59,5,1,0,2,0,1,0,1.43,0.426,1.99,-0.0121,58.64,-0.359,1.22,0.222,2,-0.00412,58.8,-0.198,1.79,0.795,1.97,-0.0325,58.37,-0.625,7.55,6.55,1.8,-0.196,53.52,-5.48,-0.00104,1930,-3.09e-4,573,-8.29e-4,1538,-9.76e-5,181,-0.00152,2812,-7.84e-4,1455,-0.00495,9187,-0.00422,7830,-885,-254,-771,-140,-1074,-443,-4521,-3890,11.01,13.96,13.85,1.27,0.992,5.09,5.75,73.72,80.18
E02003019,E02003059,Bristol 008,Bristol 048,E06000023,E06000023,"Bristol, City of","Bristol, City of",59,0,4,45,5,0,0,4,0,1,0,0.348,0.348,3.98,-0.0236,44.73,-0.266,0,0,4,0,45,0,1.64,1.64,3.89,-0.111,43.75,-1.25,6.98,6.98,3.53,-0.473,39.68,-5.32,-2.18e-4,404,-2.18e-4,404,0,0,0,0,-0.00141,2608,-0.00141,2608,-0.0038,7043,-0.0038,7043,-168,-168,0,0,-793,-793,-3375,-3375,9.55,12.46,13.73,1.31,1.1,5.66,5.29,67.77,77.53
E02003019,E02003060,Bristol 008,Bristol 049,E06000023,E06000023,"Bristol, City of","Bristol, City of",95,2,1,82,5,0,0,1,0,4,0,2.73,0.732,0.992,-0.00788,81.35,-0.645,2.43,0.427,0.995,-0.00479,81.63,-0.374,2.43,0.43,0.996,-0.00368,81.61,-0.389,8.96,6.96,0.926,-0.074,75.85,-6.15,-0.00211,3911,-5.65e-4,1048,-0.00174,3229,-1.98e-4,366,-0.00204,3775,-4.92e-4,912,-0.00718,13327,-0.00564,10464,-2087,-561,-1851,-325,-1864,-338,-6879,-5353,12.4,17.11,17.48,1.38,1.02,3.36,5.33,85.87,101.32
E02003019,E02003063,Bristol 008,Bristol 052,E06000023,E06000023,"Bristol, City of","Bristol, City of",57,0,1,51,4,0,0,0,1,0,0,0.303,0.303,0.995,-0.00532,50.73,-0.271,0,0,1,0,51,0,1.19,1.19,0.979,-0.0208,49.94,-1.06,5.36,5.36,0.906,-0.094,46.21,-4.79,-2.33e-4,432,-2.33e-4,432,0,0,0,0,-0.00128,2377,-0.00128,2377,-0.00377,6985,-0.00377,6985,-206,-206,0,0,-809,-809,-3653,-3653,12.04,14.98,16.32,1.24,1.09,5.13,4.97,81.92,96.35
E02003019,E02003064,Bristol 008,Bristol 053,E06000023,E06000023,"Bristol, City of","Bristol, City of",58,0,0,49,5,0,0,3,0,1,0,0.319,0.319,0,0,48.73,-0.269,0,0,0,0,49,0,1.33,1.33,0,0,47.87,-1.13,5.89,5.89,0,0,44.02,-4.98,-2.38e-4,441,-2.38e-4,441,0,0,0,0,-0.00137,2540,-0.00137,2540,-0.00397,7364,-0.00397,7364,-192,-192,0,0,-806,-806,-3568,-3568,11.16,14.09,15.37,1.26,1.09,5.32,5.09,77.22,88.33
E02003019,E02003065,Bristol 008,North Somerset 001,E06000023,E06000024,"Bristol, City of",North Somerset,147,7,1,127,8,0,0,1,0,2,1,12.06,5.06,0.962,-0.0381,122.42,-4.58,9.69,2.69,0.956,-0.0438,124.67,-2.33,27.05,20.05,0.903,-0.0966,108.62,-18.38,44.19,37.19,0.774,-0.226,93.09,-33.91,-0.00657,12188,-0.00284,5275,-0.00493,9149,-0.00121,2236,-0.0157,29141,-0.012,22228,-0.0179,33186,-0.0142,26273,-4828,-2068,-3813,-1053,-11070,-8310,-18088,-15328,6.16,8.89,9.12,1.44,1.03,1.78,1.64,41.62,42.8
E02003019,E02003066,Bristol 008,North Somerset 002,E06000023,E06000024,"Bristol, City of",North Somerset,75,0,0,71,3,0,0,0,0,1,0,1.45,1.45,0,0,69.62,-1.38,0,0,0,0,71,0,6.86,6.86,0,0,64.51,-6.49,14.97,14.97,0,0,56.83,-14.17,-0.00112,2083,-0.00112,2083,0,0,0,0,-0.00525,9736,-0.00525,9736,-0.00751,13933,-0.00751,13933,-821,-821,0,0,-3876,-3876,-8460,-8460,8.21,11.73,11.24,1.43,0.958,2.36,2.3,56.75,58
E02003019,E02003067,Bristol 008,North Somerset 003,E06000023,E06000024,"Bristol, City of",North Somerset,143,7,1,125,8,0,0,0,0,2,0,12.13,5.13,0.962,-0.038,120.28,-4.72,9.33,2.33,0.98,-0.0199,122.81,-2.19,27.23,20.23,0.858,-0.142,106.53,-18.47,43.54,36.54,0.737,-0.263,91.52,-33.48,-0.00705,13083,-0.00294,5450,-0.0055,10202,-0.00139,2569,-0.0163,30208,-0.0122,22575,-0.018,33465,-0.0139,25832,-5123,-2140,-3977,-994,-11356,-8373,-18162,-15179,5.59,8.91,8,1.59,0.897,1.64,1.75,37.33,39.35
E02003019,E02003068,Bristol 008,North Somerset 004,E06000023,E06000024,"Bristol, City of",North Somerset,192,25,3,142,11,0,0,1,0,10,0,32.99,7.99,2.86,-0.143,135.21,-6.79,30.19,5.19,2.9,-0.103,137.6,-4.4,54.24,29.24,2.47,-0.529,117.14,-24.86,79.35,54.35,2.02,-0.98,95.79,-46.21,-0.00784,14552,-0.0019,3531,-0.00703,13040,-0.00109,2019,-0.0145,26895,-0.00856,15874,-0.0172,31862,-0.0112,20841,-5957,-1442,-5449,-934,-9793,-5278,-14327,-9812,1.43,4.17,4.17,2.92,1,2.87,2.87,18.68,18.68
E02003019,E02003070,Bristol 008,North Somerset 006,E06000023,E06000024,"Bristol, City of",North Somerset,152,13,1,125,7,0,0,1,0,5,0,15.36,2.36,0.981,-0.0185,122.89,-2.11,17.81,4.81,0.928,-0.0721,121.07,-3.93,17.83,4.83,1,0,120.29,-4.71,31.03,18.03,0.947,-0.0532,107.98,-17.02,-0.00877,16277,-0.00147,2719,-0.0091,16886,-0.00179,3328,-0.0105,19546,-0.00323,5988,-0.0153,28464,-0.00803,14906,-6715,-1108,-7673,-2066,-8080,-2473,-14548,-8941,5.69,10.33,11.7,1.82,1.13,3.58,3.21,54.9,64.92
E02003019,E02003071,Bristol 008,North Somerset 007,E06000023,E06000024,"Bristol, City of",North Somerset,73,1,1,67,3,0,0,0,0,1,0,1.75,0.747,0.99,-0.0104,66.3,-0.695,1.25,0.245,0.996,-0.00377,66.77,-0.226,2.39,1.39,0.982,-0.0179,65.7,-1.3,7.5,6.5,0.911,-0.0889,60.94,-6.06,-0.00167,3102,-7.08e-4,1312,-0.0012,2233,-2.39e-4,443,-0.0024,4457,-0.00144,2667,-0.00581,10785,-0.00485,8995,-1442,-619,-1025,-202,-1982,-1159,-6226,-5403,13.54,17.54,18.39,1.3,1.05,2.35,3.26,74.23,94.85
E02003019,E02003072,Bristol 008,North Somerset 008,E06000023,E06000024,"Bristol, City of",North Somerset,67,1,0,58,3,0,0,3,0,2,0,1.49,0.487,0,0,57.57,-0.426,1.8,0.8,0,0,57.5,-0.5,2.77,1.77,0,0,56.38,-1.62,7.72,6.72,0,0,51.87,-6.13,-0.00118,2184,-4.39e-4,813,-0.00109,2029,-3.55e-4,658,-0.00234,4337,-0.0016,2966,-0.00472,8747,-0.00398,7376,-742,-300,-796,-354,-1589,-1147,-4784,-4342,8.95,13.92,14.68,1.56,1.05,4.52,3.73,67.38,85.28
E02003019,E02003074,Bristol 008,North Somerset 010,E06000023,E06000024,"Bristol, City of",North Somerset,86,2,0,77,7,0,0,0,0,0,0,2.87,0.869,0,0,76.2,-0.797,2.19,0.186,0,0,76.83,-0.17,3.5,1.5,0,0,75.63,-1.37,8.99,6.99,0,0,70.6,-6.4,-0.00259,4809,-8.41e-4,1559,-0.00194,3589,-1.83e-4,339,-0.00329,6095,-0.00153,2845,-0.00724,13436,-0.00549,10186,-2549,-749,-1959,-159,-3090,-1290,-7816,-6016,13.96,18.49,19.21,1.32,1.04,2.15,3.13,76.17,98.88
E02003019,E02003076,Bristol 008,North Somerset 012,E06000023,E06000024,"Bristol, City of",North Somerset,58,0,2,56,0,0,0,0,0,0,0,0.502,0.502,1.98,-0.0173,55.51,-0.485,0,0,2,0,56,0,1.07,1.07,1.96,-0.037,54.96,-1.04,4.2,4.2,1.86,-0.145,51.95,-4.05,-4.68e-4,867,-4.68e-4,867,0,0,0,0,-0.00109,2013,-0.00109,2013,-0.00382,7091,-0.00382,7091,-567,-567,0,0,-1211,-1211,-4743,-4743,14.92,23.01,23.72,1.54,1.03,1.88,2.65,90.63,111.18
E02003019,E02003091,Bristol 008,South Gloucestershire 002,E06000023,E06000025,"Bristol, City of",South Gloucestershire,79,0,1,74,3,0,0,0,0,1,0,0.581,0.581,0.993,-0.00736,73.46,-0.544,0,0,1,0,74,0,1.55,1.55,0.98,-0.0196,72.55,-1.45,6.13,6.13,0.922,-0.0776,68.26,-5.74,-3.91e-4,725,-3.91e-4,725,0,0,0,0,-0.00128,2381,-0.00128,2381,-0.004,7425,-0.004,7425,-556,-556,0,0,-1480,-1480,-5872,-5872,17.28,20.1,26.18,1.16,1.3,2.82,1.89,88.27,120.82
E02003019,E02003093,Bristol 008,South Gloucestershire 004,E06000023,E06000025,"Bristol, City of",South Gloucestershire,62,1,0,56,2,0,0,1,0,2,0,1.66,0.665,0,0,55.39,-0.609,1.4,0.4,0,0,55.68,-0.32,2.19,1.19,0,0,54.84,-1.16,5.66,4.66,0,0,51.61,-4.39,-0.00123,2285,-4.55e-4,843,-9.64e-4,1788,-1.87e-4,346,-0.00162,2997,-8.39e-4,1555,-0.00382,7082,-0.00304,5640,-1417,-612,-1127,-322,-1973,-1168,-5223,-4418,14.69,19.79,22.73,1.35,1.15,1.67,1.76,79.9,95.05
E02003019,E02003094,Bristol 008,South Gloucestershire 005,E06000023,E06000025,"Bristol, City of",South Gloucestershire,401,5,6,305,37,5,0,37,1,5,0,13.96,8.96,5.86,-0.136,298.1,-6.9,9.1,4.1,5.93,-0.0672,301.94,-3.06,43.67,38.67,5.41,-0.585,275.2,-29.8,88.45,83.45,4.74,-1.26,240.71,-64.29,-0.00751,13923,-0.00481,8920,-0.00411,7624,-0.00141,2621,-0.0284,52628,-0.0257,47625,-0.0388,71924,-0.0361,66921,-6064,-3899,-3895,-1730,-18997,-16832,-38482,-36317,8.06,11.1,13.82,1.38,1.24,2.18,1.56,43.13,57.5
E02003019,E02003098,Bristol 008,South Gloucestershire 009,E06000023,E06000025,"Bristol, City of",South Gloucestershire,100,2,1,88,5,0,0,3,0,1,0,3.66,1.66,0.983,-0.0171,86.51,-1.49,2.24,0.235,0.997,-0.00318,87.78,-0.216,7.07,5.07,0.954,-0.0456,83.49,-4.51,16.68,14.68,0.856,-0.144,74.86,-13.14,-0.00216,4007,-0.00101,1872,-0.00124,2308,-9.35e-5,173,-0.00479,8892,-0.00364,6757,-0.00782,14501,-0.00667,12366,-2262,-1013,-1395,-146,-4314,-3065,-10181,-8932,10.76,13.36,14.82,1.24,1.11,2.21,2,57.95,72.15
E02003019,E02003100,Bristol 008,South Gloucestershire 011,E06000023,E06000025,"Bristol, City of",South Gloucestershire,196,12,2,160,12,0,0,2,0,8,0,16.46,4.46,1.95,-0.0486,156.12,-3.88,15.72,3.72,1.97,-0.0308,156.72,-3.28,22.32,10.32,1.89,-0.107,151,-9,44.87,32.87,1.65,-0.352,131.39,-28.61,-0.00815,15120,-0.00222,4116,-0.00715,13273,-0.00122,2269,-0.012,22337,-0.00611,11333,-0.0185,34287,-0.0126,23283,-7763,-2108,-7440,-1785,-10548,-4893,-21209,-15554,8.55,10.69,11.37,1.25,1.06,2.29,2.17,47.92,58.43
E02003019,E02003101,Bristol 008,South Gloucestershire 012,E06000023,E06000025,"Bristol, City of",South Gloucestershire,85,0,2,80,2,0,0,1,0,0,0,1.49,1.49,1.96,-0.035,78.6,-1.4,0,0,2,0,80,0,6.49,6.49,1.85,-0.153,73.89,-6.11,14.9,14.9,1.65,-0.351,65.98,-14.02,-8.43e-4,1564,-8.43e-4,1564,0,0,0,0,-0.00394,7302,-0.00394,7302,-0.00587,10888,-0.00587,10888,-922,-922,0,0,-4026,-4026,-9243,-9243,10.18,12.96,13.56,1.27,1.05,2.2,2.09,56.48,67.53
E02003019,E02003104,Bristol 008,South Gloucestershire 015,E06000023,E06000025,"Bristol, City of",South Gloucestershire,53,2,3,42,2,0,0,2,0,2,0,3,1,2.94,-0.0591,41.17,-0.827,2.79,0.789,2.95,-0.0464,41.35,-0.65,4.51,2.51,2.85,-0.147,39.94,-2.06,9.92,7.92,2.53,-0.466,35.48,-6.52,-0.00156,2887,-5.2e-4,965,-0.00132,2446,-2.82e-4,524,-0.00236,4386,-0.00133,2464,-0.00371,6889,-0.00268,4967,-1570,-525,-1457,-412,-2355,-1310,-5187,-4142,9.7,12.48,13.67,1.29,1.1,2.14,2.06,52.2,68.2
E02003019,E02003106,Bristol 008,South Gloucestershire 017,E06000023,E06000025,"Bristol, City of",South Gloucestershire,113,3,1,94,3,0,0,8,1,2,1,4.81,1.81,0.983,-0.0167,92.46,-1.54,4.8,1.8,0.974,-0.0261,92.49,-1.51,8.23,5.23,0.967,-0.0325,89.49,-4.51,19.91,16.91,0.86,-0.14,79.52,-14.48,-0.00306,5685,-0.00111,2053,-0.00266,4939,-7.05e-4,1307,-0.00563,10438,-0.00367,6806,-0.0102,18989,-0.00828,15357,-2570,-976,-2550,-956,-4445,-2851,-10751,-9157,10.02,12.43,14.15,1.24,1.14,2.67,2.91,55.42,68.63
E02003019,E02003107,Bristol 008,South Gloucestershire 018,E06000023,E06000025,"Bristol, City of",South Gloucestershire,126,6,1,99,3,1,0,10,2,4,0,8.73,2.73,0.977,-0.0232,96.75,-2.25,7.41,1.41,0.988,-0.0119,97.84,-1.16,14.84,8.84,0.944,-0.0557,91.81,-7.19,30.85,24.85,0.808,-0.192,78.59,-20.41,-0.00376,6974,-0.00122,2256,-0.00295,5476,-4.09e-4,758,-0.00773,14331,-0.00518,9613,-0.0114,21062,-0.00881,16344,-3541,-1088,-3015,-562,-5929,-3476,-12325,-9872,7.96,9.51,11.17,1.19,1.17,2.92,2.86,46.1,54.98
E02003019,E02003108,Bristol 008,South Gloucestershire 019,E06000023,E06000025,"Bristol, City of",South Gloucestershire,53,0,0,49,4,0,0,0,0,0,0,0.411,0.411,0,0,48.62,-0.38,0,0,0,0,49,0,1.09,1.09,0,0,47.99,-1.01,4.19,4.19,0,0,45.13,-3.87,-2.79e-4,518,-2.79e-4,518,0,0,0,0,-9.14e-4,1694,-9.14e-4,1694,-0.00278,5155,-0.00278,5155,-389,-389,0,0,-1030,-1030,-3969,-3969,15.65,20.15,21.73,1.29,1.08,2.64,2.96,93.95,114.6
E02003019,E02003110,Bristol 008,South Gloucestershire 021,E06000023,E06000025,"Bristol, City of",South Gloucestershire,56,1,1,51,3,0,0,0,0,0,0,1.56,0.556,0.99,-0.00994,50.48,-0.516,1.24,0.243,1,0,50.77,-0.227,1.85,0.85,0.967,-0.033,50.22,-0.782,5.88,4.88,0.895,-0.105,46.48,-4.52,-0.001,1855,-3.63e-4,673,-7.44e-4,1380,-1.07e-4,198,-0.00136,2519,-7.21e-4,1337,-0.00332,6162,-0.00268,4980,-1254,-446,-1004,-196,-1485,-677,-4723,-3915,13.92,17.02,19.41,1.22,1.14,2.59,2.78,74.45,92.1
E02003019,E02003118,Bristol 008,South Gloucestershire 029,E06000023,E06000025,"Bristol, City of",South Gloucestershire,51,0,1,49,0,0,0,0,0,1,0,0.409,0.409,0.992,-0.00802,48.61,-0.393,0,0,1,0,49,0,1.34,1.34,0.974,-0.0263,47.71,-1.29,4.85,4.85,0.905,-0.095,44.34,-4.66,-2.63e-4,487,-2.63e-4,487,0,0,0,0,-9.97e-4,1849,-9.97e-4,1849,-0.00256,4743,-0.00256,4743,-344,-344,0,0,-1131,-1131,-4084,-4084,13.87,17.25,18.45,1.24,1.07,3.2,3.6,82.52,98.85
E02003019,E02003119,Bristol 008,South Gloucestershire 030,E06000023,E06000025,"Bristol, City of",South Gloucestershire,51,1,0,43,1,0,0,2,0,3,1,1.37,0.374,0,0,42.68,-0.322,1.26,0.263,0,0,42.78,-0.224,1.06,0.0599,0,0,42.94,-0.0599,4.02,3.02,0,0,40.39,-2.61,-8.78e-4,1629,-2.41e-4,447,-7.53e-4,1396,-1.16e-4,214,-7.06e-4,1310,-6.9e-5,128,-0.00247,4590,-0.00184,3408,-1179,-323,-1081,-225,-916,-60,-3479,-2623,15.06,19.78,21.62,1.31,1.09,2.89,3.63,87.28,106.95
E02003019,E02006887,Bristol 008,Bristol 054,E06000023,E06000023,"Bristol, City of","Bristol, City of",187,13,10,77,7,12,0,63,1,3,1,16.4,3.4,9.8,-0.195,75.5,-1.5,20.22,7.22,9.58,-0.424,73.91,-3.09,18.52,5.52,9.69,-0.307,74.43,-2.57,42.31,29.31,8.32,-1.68,63.92,-13.08,-0.00796,14772,-0.00165,3061,-0.00842,15612,-0.0021,3901,-0.0101,18724,-0.00378,7013,-0.0186,34584,-0.0123,22873,-3515,-741,-4300,-1526,-4041,-1267,-9236,-6462,7.93,9.72,10.11,1.23,1.04,3.37,3.97,46.58,54.77
E02003019,E02006889,Bristol 008,Bristol 056,E06000023,E06000023,"Bristol, City of","Bristol, City of",56,3,2,36,5,3,0,2,1,4,0,3.97,0.969,1.96,-0.0362,35.34,-0.66,4.57,1.57,1.95,-0.0489,34.88,-1.12,5.09,2.09,1.9,-0.0964,34.69,-1.31,11.9,8.9,1.65,-0.351,30.05,-5.95,-0.00211,3911,-5.13e-4,950,-0.0021,3888,-5e-4,927,-0.00309,5736,-0.0015,2775,-0.00572,10610,-0.00412,7649,-1478,-346,-1723,-591,-1819,-687,-4256,-3124,8.72,10.33,10.91,1.18,1.06,3.26,3.82,49.22,58.12
E02003020,E02003020,Bristol 009,Bristol 009,E06000023,E06000023,"Bristol, City of","Bristol, City of",92,2,42,44,2,0,0,1,0,1,0,4.39,2.39,40.88,-1.12,42.83,-1.17,3.17,1.17,41.45,-0.547,43.43,-0.573,22.24,20.24,32.55,-9.45,34.1,-9.9,30.9,28.9,28.51,-13.49,29.87,-14.13,-1.39e-5,25,-7.55e-6,14,-8.54e-6,15,-2.22e-6,4,-7.87e-5,145,-7.24e-5,134,2.34e-4,-434,2.4e-4,-445,-59,-32,-42,-15,-302,-275,-420,-393,0,0.547,NA,NA,NA,3.34,NA,NA,NA
E02003020,E02003026,Bristol 009,Bristol 015,E06000023,E06000023,"Bristol, City of","Bristol, City of",85,5,18,57,5,0,0,0,0,0,0,8.78,3.78,17.15,-0.849,54.31,-2.69,6.38,1.38,17.7,-0.299,56.01,-0.989,28.89,23.89,12.61,-5.39,39.99,-17.01,36.68,31.68,10.86,-7.14,34.44,-22.56,-4.2e-4,778,-1.79e-4,332,-2.81e-4,519,-4.03e-5,73,-0.00184,3406,-0.0016,2960,-0.00128,2376,-0.00104,1930,-498,-214,-362,-78,-1636,-1352,-2079,-1795,1.21,1.56,1.66,1.29,1.06,2.62,2.11,6.77,6.8
E02003020,E02003028,Bristol 009,Bristol 017,E06000023,E06000023,"Bristol, City of","Bristol, City of",64,1,18,38,6,0,0,1,0,0,0,3.93,2.93,17.16,-0.839,36.24,-1.76,1,0,18,0,38,0,21.15,20.15,12.28,-5.72,25.83,-12.17,28.19,27.19,10.26,-7.74,21.59,-16.41,-2.21e-4,408,-1.76e-4,325,-4.53e-5,83,0,0,-0.00176,3256,-0.00171,3173,-8.69e-4,1611,-8.24e-4,1528,-297,-223,-74,0,-1618,-1544,-2158,-2084,1.74,2.5,2.46,1.44,0.985,2.76,2.56,13.87,15.87
E02003020,E02003037,Bristol 009,Bristol 026,E06000023,E06000023,"Bristol, City of","Bristol, City of",71,4,7,48,4,0,0,7,0,1,0,6.64,2.64,6.72,-0.276,46.12,-1.88,6.38,2.38,6.75,-0.246,46.19,-1.81,18.74,14.74,5.46,-1.54,37.33,-10.67,28.74,24.74,4.42,-2.58,30.19,-17.81,-0.00109,2013,-4.32e-4,801,-8.89e-4,1647,-2.35e-4,435,-0.00412,7634,-0.00346,6422,-0.00439,8139,-0.00373,6927,-902,-369,-887,-354,-2623,-2090,-4024,-3491,3.05,3.85,4.24,1.26,1.1,3.3,3.28,19.58,22.3
E02003020,E02003041,Bristol 009,Bristol 030,E06000023,E06000023,"Bristol, City of","Bristol, City of",56,5,5,43,1,0,0,2,0,0,0,7.31,2.31,4.78,-0.216,41.04,-1.96,6.71,1.71,4.92,-0.0816,41.49,-1.51,15.08,10.08,3.83,-1.17,34.64,-8.36,22.4,17.4,3.14,-1.86,28.45,-14.55,-0.00168,3122,-4.96e-4,919,-0.00143,2656,-2.44e-4,453,-0.00412,7644,-0.00293,5441,-0.00451,8366,-0.00332,6163,-1590,-488,-1480,-378,-3194,-2092,-4744,-3642,3.72,4.92,4.92,1.32,1,2.7,2.79,24.38,25.57
